"record_hash";"uni_cod";"a_a";"facolta";"laurea_nome";"laurea_tipo";"sede";"laurea_classe_cod";"curr_nome";"materia_nome";"materia_ssd_cod";"materia_cfu";"curr_materia_anno";"curr_materia_periodo";"modulo_nome";"sub_modulo_gruppo";"sub_modulo_nome";"modulo_cfu";"modulo_periodo";"insegnamento_prof";"insegnamento_prof_www";"isbn";"autori";"curatori";"traduttori";"titolo";"editore";"edizione";"anno_pub";"tipo_copertina";"pagg";"lingua";"prezzo";"testo_obb";"testo_uso";"testo_freq";"laurea_iscritti";"laurea_matricole";"prof_id";"insegnamento_id"
"4741fa4619910e90f32ca5a828e48e38d99a082af1eafb54b131b58279baad0162e6fe7e3a69e876408fff8e619cbba580ab2b89096109ca2d8f7ad6e93d5726";"unive";2022;"Area Studi internazionali e globalizzazione";"LINGUE, CIVILTÀ E SCIENZE DEL LINGUAGGIO";"L";"Venezia";"L-11";"LINGUISTICO-FILOLOGICO-GLOTTODIDATTICO";"STORIA E PRINCIPI DELLA CRITICA DEL TESTO";"L-FIL-LET/15";"6";"3";"1";"";"";"";"";"";"Gottardi Pierandrea";"https://www.unive.it/data/persone/26886059";"9788855531733";"Paolo Chiesa";"";"";"Elementi di critica testuale";"Patron";"2";"2012";"Brossura";"232";"Italiano";"22.00";"obb";"tutto";"tutti";1594;384;74940;534804
"aee9af59262e1c042e459a11e2e1658b2b87c8df993659dbfda1727db2e2f705f33b4252e04dab9e275e508ef3f4fcbe90b94dee948fb4d252664af1806fc7ba";"unive";2022;"Area Studi internazionali e globalizzazione";"RELAZIONI INTERNAZIONALI COMPARATE";"LM";"Venezia";"LM-52";"AMERICHE";"GEOGRAFIA ECONOMICA-POLITICA";"M-GGR/02";"6";"1";"1";"";"";"";"";"";"Soriani Stefano";"https://www.unive.it/data/persone/5592542";"9788855534482";"Italo Talia, Vittorio Amato";"";"";"Scenari e mutamenti geopolitici. Competizione ed egemonia nei grandi spazi";"Patron";"";"2019";"Brossura";"210";"Italiano";"22.00";"obb";"parz.";"tutti";443;137;30795;535519
"34a3a339edac43495485215f9402a63c9d6fd774c1241b34e7a294044969586b4255fdfc6b0ea14ab29564ace616c21dcee34e61124cc4438340a2b428765e0c";"unive";2022;"Area Studi internazionali e globalizzazione";"RELAZIONI INTERNAZIONALI COMPARATE";"LM";"Venezia";"LM-52";"ASIA ORIENTALE";"GEOGRAFIA ECONOMICA-POLITICA";"M-GGR/02";"6";"1";"1";"";"";"";"";"";"Soriani Stefano";"https://www.unive.it/data/persone/5592542";"9788855534482";"Italo Talia, Vittorio Amato";"";"";"Scenari e mutamenti geopolitici. Competizione ed egemonia nei grandi spazi";"Patron";"";"2019";"Brossura";"210";"Italiano";"22.00";"obb";"parz.";"tutti";443;137;30795;535519
"6225c63f51d87b36e4f5f0bf6f220c2cef98ee2a92a8d48118fcefec160ca05cc699b7f9d164b350d7349f956d072643777103b2eaf386b51db457613be1dd07";"unive";2022;"Area Studi internazionali e globalizzazione";"RELAZIONI INTERNAZIONALI COMPARATE";"LM";"Venezia";"LM-52";"EUROPA ORIENTALE";"GEOGRAFIA ECONOMICA-POLITICA";"M-GGR/02";"6";"1";"1";"";"";"";"";"";"Soriani Stefano";"https://www.unive.it/data/persone/5592542";"9788855534482";"Italo Talia, Vittorio Amato";"";"";"Scenari e mutamenti geopolitici. Competizione ed egemonia nei grandi spazi";"Patron";"";"2019";"Brossura";"210";"Italiano";"22.00";"obb";"parz.";"tutti";443;137;30795;535519
"9515b43d16de24c132bc6fb173b793b5543dc8a31995626f4c3a94d77084c041b9227f1504f60c5fa177e7c92cbae034e4e855ef5421402d3940a7c5ab25ccc9";"univpm";2022;"Dipartimento Ingegneria civile, edile e dell'architettura";"INGEGNERIA EDILE";"L";"Ancona";"L-23";"NON SPECIFICATO";"TOPOGRAFIA";"ICAR/06";"9";"3";"1";"";"";"";"";"";"Eva Savina Malinverni";"https://www.univpm.it/Entra/Docenti_1/Ingegneria_1/docname/idsel/233/docname/EVA%20SAVINA%20MALINVERNI";"9788855515498";"Giorgio Folloni";"";"";"Principi di topografia";"Patron";"2";"1982";"Brossura";"X-396";"Italiano";"34.00";"obb";"tutto";"tutti";158;32;76817;679109
"4d85984cddb5ffe92c3c8c13e1d1850eb53d5f7c3575261f1710b6f362fe63a30bcf4faf1370b069dbdcc9dac7d1eadde59b2e5ed16322baa1920fa1352cc6b6";"univpm";2022;"Dipartimento Ingegneria civile, edile e dell'architettura";"INGEGNERIA EDILE-ARCHITETTURA";"LMCU";"Ancona";"LM-4CU";"NON SPECIFICATO";"STRUMENTI E TECNICHE FOTOGRAMMETRICHE AVANZATE PER L'ANALISI DEL PATRIMONIO";"ICAR/06";"9";"5";"2";"";"";"";"";"";"Eva Savina Malinverni";"https://www.univpm.it/Entra/Docenti_1/Ingegneria_1/docname/idsel/233/docname/EVA%20SAVINA%20MALINVERNI";"9788855515498";"Giorgio Folloni";"";"";"Principi di topografia";"Patron";"2";"1982";"Brossura";"X-396";"Italiano";"34.00";"obb";"tutto";"tutti";229;34;76817;679163
"7727010f2fc1c17eb7cd1811792464534835b9f3e5881e8ece444ac03efee4ed64e72355869357eb436c5f29ee896e465afbbad5b707e42dd06b84d60ad674f7";"univpm";2022;"Dipartimento Ingegneria dell'informazione";"INGEGNERIA BIOMEDICA";"L";"Ancona";"L-8";"NON SPECIFICATO";"BIOMECCANICA DEL MOVIMENTO";"ING-INF/06";"9";"3";"1";"";"";"";"";"";"Sandro Fioretti";"https://www.univpm.it/Entra/Docenti_1/Ingegneria_1/docname/idsel/203/docname/SANDRO%20FIORETTI";"9788855527170";"";"A. Cappello, A. Cappozzo, P. E. Prampero";"";"Bioingegneria della postura e del movimento";"Patron";"";"2007";"Brossura";"592";"Italiano";"50.00";"obb";"tutto";"tutti";658;180;76876;679231
"b36704c8c3172e4fd199ef128238177534f53f219ef2552a3d198e07a7f077c2a0aa7fdc68933f6224187efa2def2e2fefe3e0a4beb20dc61e540006d958b389";"univpm";2022;"Dipartimento Ingegneria dell'informazione";"INGEGNERIA ELETTRONICA";"LM";"Ancona";"LM-29";"ELETTRONICA PER APPLICAZIONI NAUTICHE";"DISPOSITIVI PER LA MICRO E NANO ELETTRONICA";"ING-INF/01";"9";"1";"2";"";"";"";"";"";"Lorenzo Palma";"https://www.univpm.it/Entra/Docenti_1/Ingegneria_1/docname/idsel/921/docname/LORENZO%20PALMA";"9788855518277";"Ercole De Castro";"";"";"Teoria dei dispositivi a semiconduttori";"Patron";"";"1983";"Brossura";"368";"Italiano";"21.00";"obb";"tutto";"tutti";94;22;76886;679299
"2fbde163e36279812380256029d41b87f17dbcb64a9fc333db209482c3b49d9b07d3ebf79248bed873f4bb3a5115ff242e531be538caed09b2934d1eab316a92";"univpm";2022;"Dipartimento Ingegneria dell'informazione";"INGEGNERIA ELETTRONICA";"LM";"Ancona";"LM-29";"SISTEMI ELETTRONICI E NANOTECNOLOGIE";"DISPOSITIVI PER LA MICRO E NANO ELETTRONICA";"ING-INF/01";"9";"1";"2";"";"";"";"";"";"Lorenzo Palma";"https://www.univpm.it/Entra/Docenti_1/Ingegneria_1/docname/idsel/921/docname/LORENZO%20PALMA";"9788855518277";"Ercole De Castro";"";"";"Teoria dei dispositivi a semiconduttori";"Patron";"";"1983";"Brossura";"368";"Italiano";"21.00";"obb";"tutto";"tutti";94;22;76886;679317
"3653bb97d88ad5b02d97518bc8085b9d8875823573c51cbfb1ec9c30ed98b008359342daf548899ff7fa055dab2fd2d6f60dde79bd95cf5b3c59f227ac7340a9";"univpm";2022;"Dipartimento Ingegneria dell'informazione";"INGEGNERIA ELETTRONICA";"LM";"Ancona";"LM-29";"SMART AND SECURE COMMUNICATION NETWORKS";"DISPOSITIVI PER LA MICRO E NANO ELETTRONICA";"ING-INF/01";"9";"1";"2";"";"";"";"";"";"Lorenzo Palma";"https://www.univpm.it/Entra/Docenti_1/Ingegneria_1/docname/idsel/921/docname/LORENZO%20PALMA";"9788855518277";"Ercole De Castro";"";"";"Teoria dei dispositivi a semiconduttori";"Patron";"";"1983";"Brossura";"368";"Italiano";"21.00";"obb";"tutto";"tutti";94;22;76886;679333
"2c2d652ecf91d98bab871c0ccb5b5e81eac811bc69d6c22106afcdcfb04562990a59a97e944338bddc2f7881b339326b83cbeeb445cf13ce6f8209be1dc2fc1b";"univpm";2022;"Dipartimento Management";"MANAGEMENT DELLA SOSTENIBILITÀ ED ECONOMIA CIRCOLARE";"LM";"Ancona";"LM-77";"NON SPECIFICATO";"APPLICAZIONI PER LA SOSTENIBILITA' DELLA BIO-CHAIN";"AGR/03; AGR/09; AGR/16";"12";"1";"2";"VALORIZZAZIONE AGRONOMICA DEI RESIDUI ORGANICI";"";"";"3";"2";"Davide Neri";"";"9788855531894";"";"Silviero  Sansavini, Guglielmo Costa, Riccardo Gucci, Paolo Inglese";"";"Arboricoltura generale";"Patron";"";"2012";"Brossura";"532";"Italiano";"55.00";"obb";"tutto";"tutti";102;61;77100;679807
"68632c3951d56aa7dee7baf489e21dbbed9d95dbcf687dafe4d19acc49e47eb4b3ba39c0b85f4bb00432654af38d7a20d1ae045a23cf8d430b461a3a52bb3f60";"univpm";2022;"Dipartimento Medicina sperimentale e clinica";"FISIOTERAPIA";"L";"Ancona";"L/SNT2";"NON SPECIFICATO";"DISORDINI DELL'APPARATO MUSCOLOSCHELETRICO";"BIO/14; MED/16; MED/33";"8";"2";"1";"ORTOPEDIA E TRAUMATOLOGIA";"";"";"3";"1";"Antonio Pompilio Gigante";"https://www.univpm.it/Entra/Docenti_1/Medicina_e_chirurgia_1/docname/idsel/645/docname/ANTONIO%20POMPILIO%20GIGANTE";"9788855520706";"Mario Campanacci";"";"";"Clinica ortopedica";"Patron";"3";"1989";"Brossura";"374";"Italiano";"30.00";"obb";"tutto";"tutti";87;30;77168;679916
"7b30819cb2af484ecfd83b30eec404ec09d1111211dd563f2951d7c491b23266f6006677abfd72cd705b0d53fd29196c7a4eb30e49c74603515c490fd58001cc";"univpm";2022;"Dipartimento Medicina sperimentale e clinica";"SCIENZE RIABILITATIVE DELLE PROFESSIONI SANITARIE";"LM";"Pesaro";"LM/SNT2";"NON SPECIFICATO";"METODOLOGIE INNOVATIVE IN AMBITO RIABILITATIVO";"ING-INF/06; MED/34; MED/48";"6";"2";"1";"BIOINGEGNERISTICA E PROTESICA RIABILITATIVA";"";"";"2";"1";"Alessandro Gesuato";"";"9788855527170";"";"A. Cappello, A. Cappozzo, P. E. Prampero";"";"Bioingegneria della postura e del movimento";"Patron";"";"2007";"Brossura";"592";"Italiano";"50.00";"obb";"tutto";"tutti";27;30;76977;680013
"c1c5d4941cad6ba6fc33fd9d4999a34308c388f54f4fce43d5c0708ce0b6ce5884c0ed23a16ea654868bc3ac20d6a6d8feb14b5cd6ed7355c4c0bf3196bf7e9e";"univpm";2022;"Dipartimento Scienze agrarie, alimentari ed ambientali";"FOOD AND BEVERAGE INNOVATION AND MANAGEMENT";"LM";"Ancona";"LM-70";"NON SPECIFICATO";"FRUIT QUALITY AND DISEASE MANAGEMENT";"AGR/03; AGR/12";"9";"1";"2";"FRUIT QUALITY CONTROL";"";"";"6";"2";"Bruno Mezzetti";"https://www.univpm.it/Entra/Docenti_1/Agraria_3/docname/idsel/25/docname/BRUNO%20MEZZETTI";"9788855531894";"";"Silviero  Sansavini, Guglielmo Costa, Riccardo Gucci, Paolo Inglese";"";"Arboricoltura generale";"Patron";"";"2012";"Brossura";"532";"Italiano";"55.00";"obb";"tutto";"tutti";33;16;77268;680076
"821f79ac4d0be4b2eb8f1da0c2308286b318637e0594ffd9a3c574c7e8e72c503c78341bcb95657eb9e637b3e53ba9df621e7f6ffdedebda502a26dcc28de218";"univpm";2022;"Dipartimento Scienze agrarie, alimentari ed ambientali";"SCIENZE AGRARIE E DEL TERRITORIO";"LM";"Ancona";"LM-69";"AGRICOLTURA SOCIALE";"ORTOFLOROFRUTTICOLTURA SOCIALE";"AGR/03";"9";"1";"2";"";"";"";"";"";"Franco Capocasa (ed altri)";"https://www.univpm.it/Entra/Docenti_1/Agraria_3/docname/idsel/657/docname/FRANCO%20CAPOCASA";"9788855530620";"Romano Tesi";"";"";"Orticoltura mediterranea sostenibile";"Patron";"";"2010";"Cartonato";"504";"Italiano";"42.00";"obb";"tutto";"tutti";110;36;77275;680093
"ff32b30f335d81f160818351011688b12836811429344828fdd0f67c413c804b704ff87ab6397c1dd0838c963986d11fbda63bee17bef840e1cade5b2972cafa";"univpm";2022;"Dipartimento Scienze agrarie, alimentari ed ambientali";"SCIENZE AGRARIE E DEL TERRITORIO";"LM";"Ancona";"LM-69";"NON SPECIFICATO";"MIGLIORAMENTO GENETICO E INGEGNERIA GENETICA";"AGR/07";"6";"1";"1";"";"";"";"";"";"Stefano Tavoletti";"https://www.univpm.it/Entra/Docenti_1/Agraria_3/docname/idsel/45/docname/STEFANO%20TAVOLETTI";"9788855531238";"Franco Lorenzetti, Salvatore Ceccarelli, Daniele Rosellini, Fabio Veronesi";"Fabio Veronesi";"";"Genetica agraria. Genetica e biotecnologie per l'agricoltura";"Patron";"4";"2011";"Brossura";"496";"Italiano";"44.00";"obb";"tutto";"tutti";110;36;77284;680105
"56965e07931bf29c9b3e45967a57578b6eb56a817f887f3143a81e373f7f81a31dee13a43d99798852e4c48824f7189a38878b107c826f4015079501422b5ec6";"univpm";2022;"Dipartimento Scienze agrarie, alimentari ed ambientali";"SCIENZE AGRARIE E DEL TERRITORIO";"LM";"Ancona";"LM-69";"NON SPECIFICATO";"ORTICOLTURA";"AGR/04";"6";"2";"2";"";"";"";"";"";"Paola Antonia Deligios";"https://www.univpm.it/Entra/Docenti_1/Agraria_3/docname/idsel/953/docname/PAOLA%20ANTONIA%20DELIGIOS";"9788855520997";"";"Vito V. Bianco, Ferdinando Pimpini";"";"Orticoltura";"Patron";"";"1990";"Brossura";"XXVIII-992";"Italiano";"57.00";"obb";"tutto";"tutti";110;36;77285;680106
"3a6fbcd727cf344747e8172a6f39ec3b62abe6b494cdbf8534cc69d77b058cd5a7cb252473e5bf82e70f50e96f777c0b3c5f126aa3fe5ea605057245c0131383";"univpm";2022;"Dipartimento Scienze agrarie, alimentari ed ambientali";"SCIENZE AGRARIE E DEL TERRITORIO";"LM";"Ancona";"LM-69";"NON SPECIFICATO";"ORTICOLTURA";"AGR/04";"6";"2";"2";"";"";"";"";"";"Paola Antonia Deligios";"https://www.univpm.it/Entra/Docenti_1/Agraria_3/docname/idsel/953/docname/PAOLA%20ANTONIA%20DELIGIOS";"9788855530620";"Romano Tesi";"";"";"Orticoltura mediterranea sostenibile";"Patron";"";"2010";"Cartonato";"504";"Italiano";"42.00";"obb";"tutto";"tutti";110;36;77285;680106
"0fffec52481fdf2c0b823ab15830b8abea53199fad743bba4a46dfa0bce44f1937834731ff88576d02ba0c7963021c177481b5f1a6a423f582c8761d8705fe78";"univpm";2022;"Dipartimento Scienze agrarie, alimentari ed ambientali";"SCIENZE AGRARIE E DEL TERRITORIO";"LM";"Ancona";"LM-69";"NON SPECIFICATO";"SISTEMI COLTURALI ERBACEI";"AGR/02";"6";"1";"2";"";"";"";"";"";"Luigi Ledda";"https://www.univpm.it/Entra/Docenti_1/Agraria_3/docname/idsel/847/docname/LUIGI%20LEDDA";"9788855525411";"Remigio Baldoni, Luigi Giardini";"";"";"Coltivazioni erbacee. Cereali e proteaginose";"Patron";"3";"2000";"Brossura";"410";"Italiano";"31.00";"obb";"tutto";"tutti";110;36;77286;680108
"df03418e6a1a28c997e177674956fe2f56210d57d848bd0c64cce1c57ba517e24bc0beace362db615c8623e56433c9ce6865924eb1350648f814a77ae6120d82";"univpm";2022;"Dipartimento Scienze agrarie, alimentari ed ambientali";"SCIENZE AGRARIE E DEL TERRITORIO";"LM";"Ancona";"LM-69";"NON SPECIFICATO";"SISTEMI COLTURALI ERBACEI";"AGR/02";"6";"1";"2";"";"";"";"";"";"Luigi Ledda";"https://www.univpm.it/Entra/Docenti_1/Agraria_3/docname/idsel/847/docname/LUIGI%20LEDDA";"9788855526227";"Remigio Baldoni, Luigi Giardini";"";"";"Coltivazioni erbacee. Piante oleifere, da zucchero, da fibra, orticole e aromatiche";"Patron";"3";"2002";"Brossura";"454";"Italiano";"35.00";"obb";"tutto";"tutti";110;36;77286;680108
"b1528ccb213b64f5fde213e680b63ae2b82a409c5a4c7487344e016dc10e98f65f6de0c4a9dda4349998e7d02d2945ccf5df52f8949a66e9577bc94f53ad5948";"univpm";2022;"Dipartimento Scienze agrarie, alimentari ed ambientali";"SCIENZE AGRARIE E DEL TERRITORIO";"LM";"Ancona";"LM-69";"NON SPECIFICATO";"SISTEMI COLTURALI ERBACEI";"AGR/02";"6";"1";"2";"";"";"";"";"";"Luigi Ledda";"https://www.univpm.it/Entra/Docenti_1/Agraria_3/docname/idsel/847/docname/LUIGI%20LEDDA";"9788855526401";"Remigio Baldoni, Luigi Giardini";"";"";"Coltivazioni erbacee. Foraggere e tappeti erbosi";"Patron";"3";"2002";"Cartonato";"400";"Italiano";"33.00";"obb";"tutto";"tutti";110;36;77286;680108
"c768cf4a2b7122950d23d67c45420da61c1c23f2e973fd0869526764aa9b9a18e091c9c1ffc4c154733be34c8424f6dfdda11460ed3f9ea31178d6936548bf1d";"univpm";2022;"Dipartimento Scienze agrarie, alimentari ed ambientali";"SCIENZE AGRARIE E DEL TERRITORIO";"LM";"Ancona";"LM-69";"NON SPECIFICATO";"VIVAISMO E BIOTECNOLOGIE IN ARBORICOLTURA";"AGR/03";"6";"1";"2";"";"";"";"";"";"Bruno Mezzetti";"https://www.univpm.it/Entra/Docenti_1/Agraria_3/docname/idsel/25/docname/BRUNO%20MEZZETTI";"9788855531894";"";"Silviero  Sansavini, Guglielmo Costa, Riccardo Gucci, Paolo Inglese";"";"Arboricoltura generale";"Patron";"";"2012";"Brossura";"532";"Italiano";"55.00";"obb";"tutto";"tutti";110;36;77268;680109
"c7d4ef6991c0f95627f4aaf49ccdb70af02141d1a31a5e17c93c074824caf4847aeda3050fcc29e45da619110a0ca34395c83e72887e4146f1d2abbe9dda8d2c";"univpm";2022;"Dipartimento Scienze agrarie, alimentari ed ambientali";"SCIENZE AGRARIE E DEL TERRITORIO";"LM";"Ancona";"LM-69";"PRODUZIONE E PROTEZIONE DELLE COLTURE";"VITICOLTURA";"AGR/03";"9";"1";"2";"";"";"";"";"";"Oriana Silvestroni";"https://www.univpm.it/Entra/Docenti_1/Agraria_3/docname/idsel/43/docname/ORIANA%20SILVESTRONI";"9788855531894";"";"Silviero  Sansavini, Guglielmo Costa, Riccardo Gucci, Paolo Inglese";"";"Arboricoltura generale";"Patron";"";"2012";"Brossura";"532";"Italiano";"55.00";"obb";"parz.";"tutti";110;36;77289;680113
"5858ae1c96678ff2878039b6eab5554b940d323cd4ea303bce9f47c5d8930dc632971fc2b178d35fbc193df064b20132c883a04e51981af57dfb5e9b2aa33088";"univpm";2022;"Dipartimento Scienze agrarie, alimentari ed ambientali";"SCIENZE E TECNOLOGIE AGRARIE";"L";"Ancona";"L-25";"NON SPECIFICATO";"ARBORICOLTURA";"AGR/03";"9";"2";"2";"";"";"";"";"";"Davide Neri";"https://www.univpm.it/Entra/Docenti_1/Agraria_3/docname/idsel/29/docname/DAVIDE%20NERI";"9788855531894";"";"Silviero  Sansavini, Guglielmo Costa, Riccardo Gucci, Paolo Inglese";"";"Arboricoltura generale";"Patron";"";"2012";"Brossura";"532";"Italiano";"55.00";"obb";"tutto";"tutti";315;71;77100;680115
"4496bd9facb8c5e7e5a6de44b1daea664febc123b3cdcb33ad56489727f3ab756cc1676f7294d3f51df0f0cb13a59e7fd6405ebb48ff8c706a86a14f131bc8d6";"univpm";2022;"Dipartimento Scienze agrarie, alimentari ed ambientali";"SCIENZE E TECNOLOGIE AGRARIE";"L";"Ancona";"L-25";"NON SPECIFICATO";"CHIMICA E BIOCHIMICA AGRARIA";"AGR/13";"9";"2";"1";"";"";"";"";"";"Costantino Vischetti";"https://www.univpm.it/Entra/Docenti_1/Agraria_3/docname/idsel/50/docname/COSTANTINO%20VISCHETTI";"9788855533225";"";"Roberto Pinton, Maurizio Cocucci, Marco Trevisan, Paolo Nannipieri";"";"Fondamenti di biochimica agraria";"Patron";"";"2016";"Brossura";"302";"Italiano";"32.00";"obb";"tutto";"tutti";315;71;77280;680117
"b6815f51b656dd32148501f1fdb86260778869eb1ce7362b655f81fcaa0bf884a60d733c447cfca4e6635c652939aed7f23024c57364eca9b7e60e542005c965";"univpm";2022;"Dipartimento Scienze agrarie, alimentari ed ambientali";"SCIENZE E TECNOLOGIE AGRARIE";"L";"Ancona";"L-25";"NON SPECIFICATO";"CHIMICA E BIOCHIMICA AGRARIA";"AGR/13";"9";"2";"1";"";"";"";"";"";"Costantino Vischetti";"https://www.univpm.it/Entra/Docenti_1/Agraria_3/docname/idsel/50/docname/COSTANTINO%20VISCHETTI";"9788855533621";"";"Paolo Sequi, Teodoro Miano, Claudio Ciavatta";"";"Fondamenti di chimica del suolo";"Patron";"";"2017";"Brossura";"295";"Italiano";"32.00";"obb";"tutto";"tutti";315;71;77280;680117
"9bd05d5ebb7c74f87d8f79deafc940f7c08aeadce5cba6965d77bdf3274c51e218a90908645e4b4bb77217e7eea7f0d799b014cb25c889f63ca0b5f6a0928e89";"univpm";2022;"Dipartimento Scienze agrarie, alimentari ed ambientali";"SCIENZE E TECNOLOGIE AGRARIE";"L";"Ancona";"L-25";"NON SPECIFICATO";"GENETICA AGRARIA E FORESTALE";"AGR/07";"6";"2";"1";"";"";"";"";"";"Elena Bitocchi";"https://www.univpm.it/Entra/Docenti_1/Agraria_3/docname/idsel/713/docname/ELENA%20BITOCCHI";"9788855531238";"Franco Lorenzetti, Salvatore Ceccarelli, Daniele Rosellini, Fabio Veronesi";"Fabio Veronesi";"";"Genetica agraria. Genetica e biotecnologie per l'agricoltura";"Patron";"4";"2011";"Brossura";"496";"Italiano";"44.00";"obb";"tutto";"tutti";315;71;77271;680121
"dd92aa285057d45b168615ba3fbaf8f40b5f64d54abe8bd5d00338621980d894218198cec84904094e7856f6e4c6eaf23d7ed4b3db955c7e3773ba03dfd5ebc0";"univpm";2022;"Dipartimento Scienze agrarie, alimentari ed ambientali";"SCIENZE E TECNOLOGIE AGRARIE";"L";"Ancona";"L-25";"TECNOLOGIE AGRARIE";"FRUTTICOLTURA";"AGR/03";"6";"3";"1";"";"";"";"";"";"Franco Capocasa";"https://www.univpm.it/Entra/Docenti_1/Agraria_3/docname/idsel/657/docname/FRANCO%20CAPOCASA";"9788855531894";"";"Silviero  Sansavini, Guglielmo Costa, Riccardo Gucci, Paolo Inglese";"";"Arboricoltura generale";"Patron";"";"2012";"Brossura";"532";"Italiano";"55.00";"obb";"tutto";"tutti";315;71;77275;680138
"fe5b322fb03d4f70b03562e8b7c7e119f197b1c0289038c7783630ab9961385e0318500dbe1196a6857aa847727048ff1b76484a2e6b98aa038c3419acc77fbd";"univpm";2022;"Dipartimento Scienze agrarie, alimentari ed ambientali";"SCIENZE E TECNOLOGIE AGRARIE";"L";"Ancona";"L-25";"TECNOLOGIE AGRARIE";"PEDOLOGIA AGRARIA";"AGR/14";"6";"3";"2";"";"";"";"";"";"Stefania Cocco";"https://www.univpm.it/Entra/Docenti_1/Agraria_3/docname/idsel/15/docname/STEFANIA%20COCCO";"9788855533621";"";"Paolo Sequi, Teodoro Miano, Claudio Ciavatta";"";"Fondamenti di chimica del suolo";"Patron";"";"2017";"Brossura";"295";"Italiano";"32.00";"obb";"tutto";"tutti";315;71;77274;680140
"1fbd5e2efc7098f6e166d211bd53005263a2136199242db6fa8d77364acd42854ac5c1bb8838a9a743b59a50d9b2d308124df95e6f921f63dfd14ce866d333c4";"univpm";2022;"Dipartimento Scienze agrarie, alimentari ed ambientali";"SCIENZE E TECNOLOGIE AGRARIE";"L";"Ancona";"L-25";"VITICOLTURA ED ENOLOGIA";"VITICOLTURA DI TERRITORIO";"AGR/03";"6";"3";"2";"";"";"";"";"";"Vania Lanari";"https://www.univpm.it/Entra/Docenti_1/Agraria_3/docname/idsel/755/docname/VANIA%20LANARI";"9788855531894";"";"Silviero  Sansavini, Guglielmo Costa, Riccardo Gucci, Paolo Inglese";"";"Arboricoltura generale";"Patron";"";"2012";"Brossura";"532";"Italiano";"55.00";"obb";"tutto";"tutti";315;71;77308;680148
"51204519dfaf5c657b2420e91c5a27460936054adaf68385ca054d115bbeacb192b5ea99db37e1de52ac5674e4fd54479fd862e1cb56d0dceea972aefd8472a7";"univpm";2022;"Dipartimento Scienze agrarie, alimentari ed ambientali";"SCIENZE E TECNOLOGIE AGRARIE";"L";"Ancona";"L-25";"VITICOLTURA ED ENOLOGIA";"VITICOLTURA GENERALE";"AGR/03";"6";"3";"1";"";"";"";"";"";"Oriana Silvestroni";"https://www.univpm.it/Entra/Docenti_1/Agraria_3/docname/idsel/43/docname/ORIANA%20SILVESTRONI";"9788855531894";"";"Silviero  Sansavini, Guglielmo Costa, Riccardo Gucci, Paolo Inglese";"";"Arboricoltura generale";"Patron";"";"2012";"Brossura";"532";"Italiano";"55.00";"obb";"parz.";"tutti";315;71;77289;680149
"7cf3f37cd24346e245506e998692493c72f72c1de710cb556addc25463976625f07f4698a3bce9f58aa6a86d5eedd37c62f0072ee3cbc77cba7661eaa7da8d68";"univpm";2022;"Dipartimento Scienze agrarie, alimentari ed ambientali";"SCIENZE E TECNOLOGIE ALIMENTARI";"L";"Ancona";"L-26";"NON SPECIFICATO";"GENETICA AGRARIA";"AGR/07";"9";"2";"1";"";"";"";"";"";"Stefano Tavoletti";"https://www.univpm.it/Entra/Docenti_1/Agraria_3/docname/idsel/45/docname/STEFANO%20TAVOLETTI";"9788855531238";"Franco Lorenzetti, Salvatore Ceccarelli, Daniele Rosellini, Fabio Veronesi";"Fabio Veronesi";"";"Genetica agraria. Genetica e biotecnologie per l'agricoltura";"Patron";"4";"2011";"Brossura";"496";"Italiano";"44.00";"obb";"tutto";"tutti";174;42;77284;680161
"f518a59e69f48f39b8645e4d9f61900133fc5e4d8842862a7837edc971de6b05bad9e07a06234cf15935e05090430356179c06f25e3bd51dab919de97543495d";"univpm";2022;"Dipartimento Scienze agrarie, alimentari ed ambientali";"SCIENZE E TECNOLOGIE ALIMENTARI";"L";"Ancona";"L-26";"NON SPECIFICATO";"PRODUZIONI ERBACEE ALIMENTARI";"AGR/02";"6";"2";"2";"";"";"";"";"";"Paola Antonia Deligios";"https://www.univpm.it/Entra/Docenti_1/Agraria_3/docname/idsel/953/docname/PAOLA%20ANTONIA%20DELIGIOS";"9788855525411";"Remigio Baldoni, Luigi Giardini";"";"";"Coltivazioni erbacee. Cereali e proteaginose";"Patron";"3";"2000";"Brossura";"410";"Italiano";"31.00";"obb";"tutto";"tutti";174;42;77285;680176
"046b78ef3641bc32767d3716bbbd6a3dd8aed95741cdd610d2679e9c0a6ba40de87ddc2fc56cd69af5952526759de2c6b58047b0a50f059807b63831d53389b3";"univpm";2022;"Dipartimento Scienze agrarie, alimentari ed ambientali";"SCIENZE E TECNOLOGIE ALIMENTARI";"L";"Ancona";"L-26";"NON SPECIFICATO";"PRODUZIONI ERBACEE ALIMENTARI";"AGR/02";"6";"2";"2";"";"";"";"";"";"Paola Antonia Deligios";"https://www.univpm.it/Entra/Docenti_1/Agraria_3/docname/idsel/953/docname/PAOLA%20ANTONIA%20DELIGIOS";"9788855526227";"Remigio Baldoni, Luigi Giardini";"";"";"Coltivazioni erbacee. Piante oleifere, da zucchero, da fibra, orticole e aromatiche";"Patron";"3";"2002";"Brossura";"454";"Italiano";"35.00";"obb";"tutto";"tutti";174;42;77285;680176
